Code,Parent,Name_en
"42103020","21310","Pharmaceutical researcher"
"42103023","22620","Pharmacist, specialised in galenic formulation | Pharmacist, specialised in galenic formulati"
"42103024","21310","Drug safety associate"
"42103025","24220","Drug regulatory affairs manager"
"42103026","22620","Retail pharmacist"
"42103027","22620","Officinal pharmacist"
"42104001","32130","Pharmaceutical assistant"
"42104002","32130","Pharmacy aid"
"42104003","32130","Pharmacy technician"
"42104004","32130","Apothecary's assistant"
"42104005","32130","Pharmacist's assistant"
"42104007","32130","Pharmaceuticals technician"
"42104009","32130","Pharmacy assistant"
"42201002","22690","Activation therapist"
"42201007","22691","Ergotherapist"
"42201009","22690","Movement therapist"
"42201012","22640","Physiotherapist"
"42201014","22690","Kinesitherapist"
"42201016","22690","Bonesetter"
"42201018","32550","Physiotherapist for babies"
"42201021","22690","Chiropractor"
"42201025","32550","Massage therapist"
"42201026","22690","Occupational therapist"
"42201027","22690","Work therapist"
"42201030","22640","Sports physiotherapist"
"42201031","32550","Feldenkrais teacher"
"42201036","22690","Craniosacral therapist"
"42201037","22690","Dorn method therapist"
"42202002","26340","Psychotherapist"
"42202003","26340","Psychoanalyst"
"42202005","26340","Psychomotor therapist"
"42202006","26340","Child psychotherapist"
"42202010","26340","Dream therapist"
"42202011","26340","Conversational therapist"
"42202012","26340","Talk therapist"
"42203001","22300","Natural health professional"
"42203002","22300","Natural healer"
"42203004","32300","Magnetopath"
"42203007","22300","Healer"
"42203008","22300","Naturopath"
"42203010","22300","Homeopath"
"42203013","22300","Naturopathic doctor"
"42203014","32300","Herbal healer"
"42203015","32300","Eye diagnostician"
"42203016","22300","Kinesiologist"
"42203017","22300","Natural therapist"
"42203018","22300","Natural doctor"
"42203019","22300","Psycho-kinesiologist"
"42204001","32540","Optician"
"42204003","22670","Optometrist"
"42204009","32540","Contact lens optician"
"42204011","22670","Orthoptist"
"42204015","32540","Dispensing optician"
"42204016","32540","Contact lens specialist"
"42204020","32540","Master optician"
"42205002","32550","Masseur"
"42205005","32550","Medical masseur"
"42205006","32550","Sports masseur"
"42205009","32550","Balneotherapist"
"42205010","32550","Tuina massage therapist"
"42206002","32110","Medical-technical radiology assistant"
"42206003","32110","Eeg assistant"
"42206004","32110","Audiology assistant"
"42206006","32110","Radiological assistant"
"42206009","32110","X-ray technician"
"42206010","32110","Medical-technical assistant"
"42206013","32110","Radiology assistant"
"42206015","32110","Medical technologist"
"42206016","32110","Radiologist assistant"
"42206017","32110","Histology technical assistant"
"42206021","32110","Electroencephalographic technician"
"42206022","32110","Radiologic technologist"
"42206025","32110","Technical assistant in surgical suite"
"42206026","32110","Surgical assistant"
"42206027","22213","Anaesthesiologist assistant"
"42206028","22213","Anaesthesia assistant"
"42206029","21310","Nuclear medicine assistant"
"42206033","32110","Perfusionist"
"42206034","32110","Technical assistant in operating theatre"
"42206037","32560","Technical sterilisation assistant (medicine)"
"42206038","32110","Technical assistant in electrophysiology"
"42206040","32110","Endoscopy assistant"
"42206041","32110","Psychological technical assistant"
"42207001","22690","Therapist"
"42207002","22690","Music therapist"
"42207003","32550","Audiometrist"
"42207005","22690","Expression therapist"
"42207006","22300","Eurythmy therapist"
"42207007","22690","Foot reflex zone therapist"
"42207010","32550","Shiatsu therapist"
"42207011","32550","Acupressurist"
"42207012","32300","Biotherapist"
"42207013","22690","Healthcare therapist"
"42207014","32300","Hypnotherapist"
"42207015","22300","Body therapist"
"42207017","22300","Acupuncturist"
"42207019","22690","Dance therapist"
"42207021","32300","Bioenergetician"
"42207022","32550","Electrotherapist"
"42207024","32140","Orthopaedic technician"
"42207028","32300","Aromatherapist"
"42207029","26340","Communication therapist"
"42207030","32300","Vitalogist"
"42207032","32110","Radiotherapist"
"42207033","32140","Eye prosthetist"
"42207034","23520","Memory trainer"
"42207035","22690","Drama therapist"
"42207037","32140","Prosthetist"
"42207038","22300","Acupuncture practitioner"
"42207039","22690","Painting therapist"
"42207040","32300","Sophrologist"
"42207041","22650","Diabetes advisor"
"42207045","32140","Truss maker"
"42207046","32140","Orthopaedist"
"42207047","32550","Hydrotherapist"
"42207048","22690","Reflexologist"
"42207051","32120","Cytodiagnosis technician"
"42207052","32120","Cytotechnician"
"42207053","32120","Cytotechnologist"
"42207054","22650","Nutritional adviser"
"42207055","22650","Dietary adviser"
"42207056","22650","Dietician"
"42207057","22650","Nutritionist"
"42207060","22650","Nutrition teacher"
"42207063","23520","Pediatric ophthalmologist"
"42207065","32550","Subaqual therapist"
"42207066","32300","Metallotherapist"
"42207070","32140","Earmould-maker"
"42207074","32300","Eutony specialist"
"42207075","72340","Wheelchair constructor"
"42207076","26350","AddICTion therapist | Addiction therapist"
"42207077","23520","Rehabilitation teacher"
"42207079","22300","An-mo-therapist"
"42207080","32140","Orthopaedist, prosthetics"
"42207081","32140","Orthopaedist, orthosis"
"42207083","22690","Sound therapist"
"42207084","22630","Ergonomist"
"42207085","32550","Therapist of lymphathology"
"42207086","22690","Art therapist"
"42207087","22650","Food safety advisor"
"42207088","22300","Mora-therapist"
"42207089","22300","Moxa therapist"
"42207091","32300","Colour therapist"
"42207092","32300","Practitioner of the grinberg-method"
"42207093","22660","Audiologist"
"42207094","32300","Aura soma-therapist"
"42207095","32550","Fango therapist"
"42207096","32300","Heliotherapist"
"42207097","32300","Reiki master"
"42207098","32300","Reiki practitioner"
"42207099","32300","Reiki teacher"
"42207100","32300","Pranotherapy practitioner"
"42207101","32110","Nuclear medicine technologist"
"42207102","23520","Learning therapist"
"42207103","32550","Foot reflex zone masseur"
"42207104","32300","Jin shin jyutsu practitioner"
"42207105","32550","Neurofeedback practitioner"
"42207106","22690","Laughter therapist"
"42207108","22300","Therapist of traditional chinese medicine"
"42207109","22690","Mental coach"
"42207113","32590","Trager practitioner"
"42207115","32300","Dan dao practitioner"
"42207116","32300","Biophoton therapist"
"42207117","22300","Complementary medicine therapist"
"42207118","22300","Alternative medicine therapist"
"42207119","26340","Pesso-therapist"
"42207120","22300","Phytotherapist"
"42207121","34230","Qigong teacher"
"42207122","32300","Therapist in audio-psycho-phonology"
"42207123","32300","Tomatis therapist"
"42207124","32590","Pediculosis therapist"
"42208002","32120","Medical laboratory technician"
"42208004","32120","Clinical laboratory technician"
"42208007","32120","Clinical laboratory technologist, cytology"
"42208008","32120","Medical-technical laboratory assistant"
"42208018","32120","Histology technician"
"42301001","22610","Dr. med. dent."
"42301002","22610","Dentist"
"42301005","22610","Dental surgeon"
"42301006","22610","Odontologist"
"42301007","22610","Stomatologist"
"42301008","22610","Orthodontist"
"42301010","22610","Forensic odontologist"
"42302001","32140","Dental technician"
"42302005","32140","Dental prosthetician"
"42302006","32140","Dental laboratory technician"
"42302007","32140","Dental lab technician"
"42302009","32140","Artificial teeth ceramist"
"42302016","32140","Master dental technician"
"42302018","32140","Dental prosthetist"
"42302021","32140","Dental technician specialised in orthodontics | Dental technician specialised in orthodontic"
"42303005","32511","Dental prophylaxis assistant"
"42303010","32511","Dental assistant"
"42303012","32511","Prophylaxis assistant"
"42304001","32510","Dental hygienist"
"42401001","22500","Small animal veterinarian"
"42401003","22500","Heavy livestock veterinarian"
"42401004","22500","Poultry veterinarian"
"42401009","32400","Veterinary assistant"
"42401012","22500","Veterinary surgeon"
"42401013","22500","Veterinarian"
"42401015","22500","Dr. med. vet."
"42401016","22500","Veterinary pathologist"
"42401017","22500","Veterinary homoeopath"
"42401018","22500","Small animal surgeon"
"42401019","22500","Large animal surgeon"
"42401020","22500","Veterinary dentist"
"42401021","22500","Border veterinarian"
"42401023","22500","Slaughterhouse veterinarian"
"42401024","22500","Laboratory veterinarian"
"42402002","32400","Veterinary aid"
"42402005","32400","Equine veterinary nurse"
"42402006","32400","Veterinary laboratory technician"
"42501001","22220","Midwife"
"42501004","32220","Childbirth educator"
"42501007","22220","Child birthing assistant"
"42501008","22220","Howdie"
"42501009","22220","Delivery nurse"
"42502002","22213","Childcare worker"
"42502005","22213","Pediatric nurse"
"42502006","22213","Children's nurse"
"42502009","22213","Early years practitioner"
"42502020","22213","Infant nurse"
"42503002","22213","Psychiatric care worker"
"42503005","22213","Mental health carer"
"42503008","22213","Sick-nurse, psychiatric nursing"
"42504001","22212","Nurse"
"42504002","22212","Clinical nurse"
"42504008","22212","Ward charge nurse"
"42504010","22213","Dialysis nurse"
"42504012","22211","Senior nursing officer"
"42504019","22211","Head intensive care unit"
"42504020","22211","Head nurse"
"42504021","22211","Head nurse of a hospital"
"42504022","22213","Anaesthesia nurse"
"42504026","22213","Critical care nurse"
"42504030","22211","Chief nurse anaesthetist"
"42504031","22213","Nurse endoscopist"
"42504032","22213","Gynaecology nurse"
"42504033","22213","Anaesthetic recovery room nurse"
"42504034","22212","Male nurse/nurse | Nurse"
"42504035","22213","Nurse anaesthetist"
"42504037","22213","Surgical nurse"
"42504041","22212","Practical nurse"
"42504042","22213","Diabetes nurse"
"42504047","22213","Scrub nurse"
"42504048","22212","Night nurse"
"42504052","22213","Geriatric nurse"
"42504053","22213","Ophthalmic nurse"
"42504055","22213","Nurse technician"
"42504060","22211","Head station nurse"
"42504062","22212","Nurse, general care"
"42504065","22213","Emergency nurse"
"42504066","22212","Hospital nurse"
"42504070","22212","Military nurse"
"42504072","22213","Operating-room nurse"
"42504076","32590","Phlebotomist"
"42504077","22213","Oncology nurse"
"42505001","53210","Hospital aid"
"42505002","53210","Hospital assistant"
"42505003","53210","Nurse's aide"
"42505004","53210","Auxiliary nurse"
"42505005","53210","Ancillary nurse"
"42505006","53210","Nursing assistant"
"42505010","53210","Patient care assistant"
"42505011","53210","Nurse's aide, gynaecology"
"42505015","53210","Health care assistant"
"42505017","53210","Emergency care assistant"
"42506001","22212","Visiting nurse"
"42506004","22212","Community care nurse"
"42506006","22212","DistrICT nurse | District nurse"
"42506008","22212","Community nurse"
"42506017","53221","Home nurse"
"42506020","22212","Public health nurse"
"42506023","53221","Home health nurse"
"42506025","53221","Ambulant carer (spitex)"
"42507001","32580","First-aider"
"42507005","53210","Carer for disabled persons"
"42507006","53210","Red cross worker"
"42507007","22211","Care manager"
"42507019","53210","Red cross nursing assistant"
"42507022","83220","Ambulance driver"
"42507023","32580","Rescuer"
"42507035","32530","Health counsellor"
"42507040","32580","Ambulance officer"
"42507041","32580","Stretcher bearer"
